id,crop
6807,6
624,3
4769,4
5377,1
447,4
2354,5
416,1
3809,4
2441,6
3704,0
4168,2
5120,4
2592,5
3064,4
746,4
3621,5
4463,6
5470,2
3011,4
5058,4
3346,3
1385,2
3907,1
4950,6
6506,4
4384,5
2864,4
1153,3
1467,3
6636,2
5025,0
6091,0
4725,3
6098,2
6504,0
2210,3
577,2
4940,4
3529,3
1183,2
3893,2
91,4
2181,0
2699,5
3578,1
4365,4
75,5
6536,5
4609,0
1092,0
4755,0
1650,1
3127,2
6041,2
4927,2
2594,1
5796,2
4084,6
4706,4
5966,4
50,5
6027,0
6836,5
2893,2
4147,6
4347,4
5437,4
2114,3
555,1
5220,4
1732,4
4545,0
565,0
2223,1
6513,5
3151,3
3692,5
381,1
1305,2
3355,5
5850,6
5531,6
1978,5
4352,3
1079,0
696,0
497,2
4666,4
2755,6
773,3
471,3
1103,0
1393,6
1192,4
1212,3
102,1
2249,1
6744,2
5396,6
2596,4
6595,4
1979,5
4953,0
1352,2
3049,3
3357,1
4102,1
4707,2
4610,4
19,6
2827,2
1426,0
1176,6
5661,0
2477,3
809,3
3527,0
4726,2
5385,5
5096,0
6216,1
1578,3
1509,0
2764,0
812,0
1694,6
5899,2
4856,5
1760,1
2112,5
1902,2
4270,4
4343,2
3235,2
6891,4
4368,2
6604,4
2387,5
6637,4
1400,0
4698,1
351,2
5070,4
5995,0
2020,1
5643,0
3418,3
2004,2
6963,6
576,2
4253,0
3399,5
6643,5
4304,5
6581,4
3381,5
5653,2
5340,4
4568,1
799,6
598,0
6550,2
5426,5
5148,4
185,6
3731,1
3955,1
5658,4
2323,4
1916,1
2498,6
5820,2
6201,5
5712,3
6764,5
6582,5
3842,6
239,5
1095,6
1032,5
5836,5
6838,0
3095,3
5990,6
354,1
3795,0
5187,3
4536,4
4229,4
217,1
798,4
5015,6
672,3
5533,3
3296,5
487,4
2418,4
1623,1
3806,2
1562,2
1420,0
3887,2
2306,1
252,6
1501,4
6156,2
4467,2
4526,2
6848,2
2833,4
5964,1
2716,6
3816,0
6232,5
5762,0
6115,3
3091,0
1129,3
179,3
4094,5
1921,0
3615,1
44,1
4222,4
1302,5
2609,3
783,3
547,5
752,6
6498,3
4454,5
2263,3
693,5
743,3
6734,3
4224,2
543,2
6285,3
5987,1
371,6
1726,5
4428,4
3901,4
263,4
2578,3
4267,6
4194,5
952,6
1224,4
3129,5
1039,4
1277,1
4038,1
1199,0
4461,5
2439,3
2392,0
1345,6
4518,0
6455,6
6562,6
6787,6
3550,0
2304,6
3254,2
1195,4
5081,6
5028,5
1882,3
2229,4
45,6
4742,5
6989,6
37,1
4997,1
4100,1
3480,0
625,2
5318,4
1061,5
996,5
1922,2
4482,6
4937,5
5223,2
4998,2
6996,5
2228,6
1281,6
1559,0
71,6
2191,0
3277,2
1886,5
5321,6
6013,6
5364,0
4001,4
2954,0
4932,6
4313,3
1038,0
1225,2
5159,1
96,0
2855,1
1414,1
2389,1
2252,4
5706,0
4366,4
6759,6
2094,6
1297,3
3102,2
2317,0
1005,3
1835,1
1044,0
5484,2
6154,5
3289,3
2615,0
730,2
1480,6
259,3
4154,5
2154,5
842,2
6834,5
476,1
5819,1
5412,5
1669,5
676,5
1699,5
5094,2
2316,1
5519,4
5835,6
2115,0
2149,4
268,0
1084,4
1024,3
5815,1
6882,3
6713,2
6463,0
5190,4
435,0
3238,4
1580,3
410,4
6276,1
5555,6
3184,1
2351,5
4500,6
5250,5
1328,2
79,5
1370,2
6034,6
1805,6
2781,1
5071,2
1964,3
1616,4
3667,3
6352,6
967,6
3323,3
5786,5
3542,2
4043,6
6149,0
4901,5
3971,3
5061,1
4828,4
5697,4
1174,6
3616,1
3720,4
2585,3
1897,1
319,0
4053,2
1973,3
3018,0
401,0
1144,0
5199,5
4584,4
544,5
4118,6
4653,3
1741,2
2275,1
5540,3
5687,2
3463,5
4024,2
4596,3
2423,3
2692,6
6885,1
6576,1
1956,5
208,3
1893,1
6083,1
1730,0
1554,1
157,1
4006,1
2499,0
4335,0
6333,2
1765,5
2133,1
6686,5
3536,6
3574,3
3386,2
5866,3
1168,3
6537,4
3043,6
2042,2
3484,0
1186,2
5312,5
6159,6
2704,5
4086,6
6470,4
2842,1
5948,4
3044,2
3388,5
1194,4
1744,6
6160,6
5635,2
6189,3
926,2
4847,6
3570,1
4333,1
3424,1
2881,5
4883,1
4528,6
605,4
426,6
2678,3
15,3
4776,1
6606,4
3540,3
6881,3
6257,2
4371,2
5510,2
240,6
1533,0
2618,4
41,3
1803,0
1397,4
856,1
59,0
805,2
6456,2
2952,6
5747,4
2268,5
654,2
5827,4
3337,6
1221,1
5551,1
1634,4
4434,0
265,0
6741,4
6368,1
3571,2
1498,5
1872,1
1894,5
6769,1
1375,4
4977,5
2963,4
509,6
1867,1
5856,0
5638,4
1703,6
5100,3
3543,1
1954,3
1042,5
642,2
4593,6
534,5
422,3
2847,5
3699,3
1586,6
4110,4
4201,6
6228,4
2825,5
5235,0
3135,3
4121,6
4367,2
108,6
5054,2
4751,3
1550,4
6612,2
1649,6
1561,6
4667,1
3509,5
245,1
2142,6
2436,2
1652,0
5921,2
3966,4
2157,4
29,1
4032,3
3263,5
2476,6
3132,2
1335,3
838,3
6941,2
1357,3
3360,3
227,4
6030,1
1535,5
592,0
1161,5
1253,4
4803,0
2850,1
2173,1
5128,6
4035,2
3499,4
1197,5
6817,0
2758,1
6492,0
1599,6
5960,6
747,4
4314,5
2598,1
2934,6
1263,6
2697,6
4730,0
3820,1
2887,0
1033,4
2239,2
1452,1
5674,3
4913,1
3194,5
1748,3
6114,1
6010,1
6334,5
3949,0
3090,5
6707,5
6485,0
4506,2
3347,1
2932,0
149,5
3169,4
3626,0
5939,4
421,3
6702,0
2445,2
3688,6
4586,5
469,3
2526,0
4464,5
2874,1
564,6
291,2
3312,4
662,6
1340,6
1791,6
6908,0
6112,6
4768,4
548,2
6772,6
4446,6
5642,4
3053,2
5194,0
6108,4
4353,5
1620,6
425,2
4816,5
6706,2
6074,2
4690,5
4129,4
6111,4
5343,5
4938,1
558,2
3770,0
5430,1
1173,5
5429,3
5066,4
6326,4
2404,4
347,4
932,1
2689,4
1410,4
4397,0
4357,1
6681,4
5576,2
2890,3
6874,3
1737,6
5072,1
4336,2
6261,0
4140,4
6575,1
6214,4
2818,5
4284,1
3285,4
2614,6
3898,2
1025,2
4709,1
6076,2
6614,3
5306,5
486,0
1665,4
2845,6
1844,0
5020,3
5633,5
604,3
1172,3
6033,2
3425,5
3168,4
5841,0
6922,2
4017,1
4522,4
5807,0
2063,0
1600,6
501,1
1504,5
17,5
4538,4
904,6
5362,2
3802,4
807,5
2117,3
1783,1
2415,1
3288,1
6044,2
6749,1
5198,2
5027,6
1566,3
3320,2
452,0
101,5
2638,1
5289,2
325,3
6218,0
2095,2
599,6
1512,2
4377,4
1520,2
1832,5
3759,5
6347,6
3307,5
2941,6
2178,1
445,5
553,2
6222,6
2138,3
1539,2
4967,5
5579,5
1670,6
1443,4
4462,4
5598,6
1436,2
135,2
6883,1
31,3
1801,5
4909,1
3956,2
1149,2
6014,6
5743,0
2031,3
5756,5
6139,4
3396,3
216,1
1407,2
177,5
4738,2
2338,5
4405,1
5821,4
701,6
5433,0
6500,0
5781,3
2647,1
2264,1
5934,6
6587,1
6408,2
4695,5
5253,1
69,5
5272,1
3801,6
721,5
2691,4
4163,0
4423,1
2312,1
321,2
5446,3
5961,2
228,5
5045,1
4149,6
4262,5
2840,0
2751,3
4315,6
3038,4
5911,2
2077,2
1775,2
4350,1
1405,1
4700,6
6188,6
4376,2
6243,0
199,1
1558,1
611,1
5692,3
5773,0
1543,6
5129,2
4597,2
3936,0
2542,6
5808,4
23,2
3143,4
5026,2
4060,2
5603,5
4647,6
6846,4
6213,1
4290,2
5007,2
4605,3
3131,5
503,5
2375,2
1728,4
4112,1
2167,1
6497,6
6146,0
5102,3
4126,5
4310,4
5227,4
3846,2
1170,6
2388,4
4912,2
589,1
87,4
2722,2
1672,0
710,3
3410,3
4011,2
1454,6
144,1
4832,1
1657,0
5483,5
3666,6
110,6
5610,0
3886,5
292,2
6991,5
1201,2
1321,4
4782,0
2653,5
3765,4
2521,1
2586,4
4651,1
1768,5
2197,1
3246,2
2985,5
2302,6
4028,5
4080,1
5523,3
5368,2
2929,5
491,2
93,0
3265,2
4113,4
6944,4
5013,0
3732,5
3298,6
2168,3
6768,0
4812,1
6269,5
1163,6
5682,6
1027,3
3109,2
1617,6
6806,0
1912,3
6389,6
5170,4
4731,5
3753,5
465,3
2534,6
6527,3
107,1
3662,2
5816,4
921,3
2746,6
5095,5
2245,4
847,6
3315,2
5304,4
4328,3
6237,1
4663,5
2789,5
5411,3
183,0
3426,4
1888,4
1087,2
1261,1
4871,1
5931,4
5564,5
2091,0
4213,2
479,4
5397,0
1287,4
5626,3
711,4
4668,4
3896,5
2916,1
3203,5
5714,5
2344,0
5719,1
2251,1
5814,2
6648,1
4966,0
2447,0
3661,3
5963,2
3996,5
6798,2
2579,3
3915,3
1729,3
1471,5
5345,6
3149,3
1383,3
1406,0
344,4
346,3
57,0
3528,6
3071,1
6755,1
6592,4
911,4
964,2
755,0
1330,5
1611,4
5920,0
6072,2
2484,4
4766,3
1056,5
706,3
2272,4
6496,2
6071,1
5983,1
5378,3
4207,0
88,3
4305,0
3849,6
1721,3
5012,1
472,1
4868,1
2345,6
5284,4
2227,4
6635,0
2488,2
2698,2
4781,5
61,1
1608,3
1086,2
4796,6
937,5
3460,2
4603,3
4409,4
6656,4
6244,2
4215,3
6120,2
724,5
122,4
33,5
63,5
5889,4
2298,5
6557,0
3994,6
6167,4
4323,6
3003,4
4449,2
2440,6
2233,2
3905,6
290,1
737,3
1322,6
478,6
5517,4
1606,2
1115,2
4254,5
6328,4
538,4
947,2
1272,1
4890,4
2577,5
4303,4
2519,1
5205,2
3650,5
4604,4
1373,1
2662,0
3195,4
2284,6
3244,4
1074,4
834,2
5763,6
3477,5
3979,2
1438,6
6524,2
5848,1
2057,2
3932,4
2742,2
1034,0
1630,5
5125,4
6151,5
2728,6
5281,2
756,4
4161,4
6103,0
2651,4
5982,0
3997,6
248,4
2357,0
2301,0
2510,6
6974,2
3023,6
4382,5
2627,5
4076,6
3790,1
3208,6
1268,3
1101,4
5946,1
4686,5
5733,2
1323,5
2417,4
1416,6
5210,0
683,2
3153,4
4294,3
2921,4
4881,5
3100,2
2589,0
415,0
230,4
4588,5
6299,2
1786,1
3805,1
787,1
1412,0
6137,3
3646,4
5209,4
2405,0
4296,1
156,1
2995,1
5157,2
6597,6
3620,3
196,2
4125,5
4623,3
6929,0
2462,2
6712,0
2680,3
3929,4
6486,6
2705,4
3819,6
2628,5
6572,2
4962,6
2225,3
1055,3
296,6
2648,3
3478,6
6221,3
1499,6
3082,5
6313,4
3555,1
2949,0
5784,3
3148,3
2908,2
3780,3
3639,4
5153,2
5277,0
4210,1
5400,1
3282,0
1817,0
6306,2
1488,3
2533,1
420,6
1666,4
5438,1
2107,6
4108,1
3821,2
4534,5
5553,6
5689,0
4815,4
3589,0
4198,4
3544,6
2684,3
3563,6
3240,3
6292,3
2821,3
6631,0
4320,1
1553,0
2029,3
969,2
6745,6
429,2
3752,6
3613,4
462,2
6186,6
3297,3
2271,2
1965,1
1966,0
5361,1
233,2
4295,1
2957,5
3946,1
3975,3
5520,5
2022,3
1718,2
5192,5
6191,0
2083,3
2291,2
6816,1
1057,3
1485,2
3927,2
1430,6
3734,3
641,1
3921,6
691,5
468,4
1193,0
2543,6
518,3
5599,4
2505,5
1643,1
1421,1
2802,6
3882,3
2177,6
3786,0
6022,3
2843,4
6430,1
2481,4
2260,4
307,4
3245,3
3497,2
1188,4
4348,5
655,1
2572,0
3231,1
5518,5
3605,3
5935,1
2846,2
457,4
5656,6
1695,3
2955,1
2677,0
5152,3
6453,0
2683,5
5925,2
4013,4
4561,2
1465,2
6145,0
794,4
4996,3
1656,2
6298,3
960,2
5693,1
3274,3
1310,5
736,4
3207,6
2202,6
3717,3
1706,2
2984,1
3880,6
1507,1
6724,5
2299,4
4984,0
6731,0
198,5
6163,4
3658,3
3504,3
5413,5
6805,5
6954,5
4272,2
6591,5
418,6
5300,1
1683,5
4354,2
4184,3
3599,0
2759,6
1220,3
3660,3
303,2
6093,3
5664,5
2570,6
6521,6
308,0
3612,3
272,4
4862,1
3139,3
5749,1
3113,3
6198,0
4764,2
184,4
1209,2
3771,2
6900,6
1049,5
1860,1
2515,4
3651,0
6868,4
5064,5
1545,4
2795,0
3221,6
4410,6
3154,3
3995,6
3214,5
6651,2
4334,2
5144,1
3103,4
957,5
1870,5
437,4
3892,2
561,3
3250,3
4601,6
2902,4
5009,0
5703,0
3838,4
5967,6
6063,2
5151,4
4989,5
4519,4
6478,0
6017,2
3286,0
1425,0
2942,1
3889,6
6271,3
6800,0
5942,0
1496,0
1354,5
3439,6
6914,0
3836,3
4362,2
323,0
1315,1
3008,1
443,1
3749,2
5755,5
2882,5
4030,0
3813,3
5003,5
1477,2
4471,2
5561,6
2318,0
2531,2
5740,1
4416,0
734,6
6459,2
4378,2
1360,0
3066,3
2124,1
3340,0
4981,1
1859,1
1010,0
1203,0
26,2
6325,0
297,0
2673,4
6663,0
3954,5
408,5
6871,2
1075,4
789,6
1078,6
6336,4
3871,6
5893,4
586,3
852,5
1372,3
2453,6
14,4
3757,6
1891,1
5062,4
5507,0
3908,4
3352,4
6740,3
640,5
3126,3
5636,0
2155,5
1618,6
1351,6
6570,5
5607,4
6583,0
5620,2
1487,4
2208,1
3541,6
4743,6
6318,0
6097,1
1905,4
4507,6
6215,3
1433,6
5748,2
3058,0
5018,0
1108,3
6611,6
2732,2
339,0
620,4
5956,3
2288,2
1073,4
439,3
3114,3
4375,1
3412,4
2045,0
3309,6
5480,0
2629,3
453,6
4127,2
172,6
3128,3
6560,5
5060,0
2900,4
4918,0
100,3
5461,4
2446,0
4727,4
3007,3
3470,4
1513,4
2110,6
3817,5
6559,5
4877,5
1468,0
167,5
1158,2
5386,0
4385,2
6518,6
4141,5
2944,3
896,0
3796,3
3014,2
4708,5
5944,0
3166,5
4246,0
4302,3
6997,6
6229,5
2623,4
2465,6
4957,4
5417,3
4195,1
8,0
1379,4
6131,2
4004,2
2407,1
3326,6
2549,2
3861,2
1747,3
3933,6
318,1
4861,4
1320,6
1881,1
3413,3
3027,5
2486,5
5962,6
877,0
994,2
5516,1
2858,1
65,6
2688,1
6467,4
1575,3
3834,6
6896,2
4096,3
4974,4
6543,1
3878,6
549,1
864,5
2464,2
6723,4
2943,2
1820,4
6843,0
4322,3
4595,0
6417,0
5119,2
6567,2
5324,0
1142,2
5065,0
3176,0
4618,2
5008,4
6211,6
2164,1
584,2
527,4
5782,1
3869,3
977,2
6348,1
254,3
4475,4
808,1
4907,0
5736,4
4956,2
6263,6
6223,3
3303,4
4763,0
6770,2
4951,2
5333,1
1097,2
3960,5
4228,6
1945,6
5965,6
1740,5
3016,4
2034,4
6084,2
4774,0
4326,0
3105,0
6975,2
1090,4
1242,3
5724,4
6362,3
4866,6
6980,6
506,2
705,6
5241,5
332,1
2226,5
6359,2
3548,6
51,5
6877,5
6409,5
3855,1
6784,0
2399,5
1047,3
5002,0
2575,6
3383,0
5799,1
3392,1
1941,0
1121,4
4614,1
1483,5
5938,2
940,2
5155,3
5947,5
3032,4
6951,0
334,5
828,0
2926,6
6162,4
626,2
6050,5
2087,4
3422,4
4279,3
4715,1
3567,2
2865,6
6150,2
2333,5
4442,0
3078,3
2337,2
1557,0
4012,4
5671,2
2080,5
5402,2
2509,2
3916,0
5313,1
2820,4
865,5
677,0
5133,6
6082,3
3832,1
748,4
4071,3
6867,3
4512,1
6175,4
2273,6
712,1
1451,2
4196,3
613,4
2206,1
6026,3
5372,4
4401,5
6342,6
3593,4
210,5
168,5
2458,1
3575,2
5845,2
1839,4
6569,2
378,6
6767,0
6987,4
496,4
751,4
1992,1
4266,6
1915,3
2877,5
965,6
3334,4
5770,2
4813,0
652,5
6962,3
1782,4
6988,1
1593,6
3034,2
765,4
5039,1
6522,3
5896,0
169,1
2663,1
6830,1
6540,3
1344,0
681,6
5904,6
4483,1
188,4
1671,3
5048,1
4559,1
4993,4
124,4
3206,3
5559,6
2868,2
6599,0
393,3
6355,3
1807,5
5907,2
1864,5
2432,0
5767,5
5044,4
1858,3
5260,0
6450,1
3539,6
6649,1
5117,0
800,4
4656,0
5278,6
2741,4
2126,1
981,2
5201,2
5465,1
6640,3
2402,0
5078,6
